X,Y,out
0.526933889,0.544362507,0.757621187
0.493799806,0.544453241,0.735028965
0.531242396,0.544481076,0.760708962
0.123408963,0.544589536,0.558397291
0.046265432,0.544589729,0.546551427
0.116390937,0.544713272,0.557009335
0.417613842,0.544741767,0.686399966
0.815234602,0.544764339,0.980497649
0.140112097,0.544827238,0.562554992
0.357670063,0.544917426,0.651815062
0.479237282,0.545159581,0.725856281
0.327928006,0.545330666,0.636335063
0.283202437,0.545556899,0.614683618
0.940306591,0.545563977,1.087113857
0.165721917,0.545644433,0.570255733
0.058679763,0.545771122,0.548916598
0.626468655,0.546286266,0.83119893
0.255402477,0.546346346,0.603095975
0.632033558,0.546363737,0.835451825
0.100478996,0.546517449,0.55567738
0.834548392,0.546540379,0.997585788
0.767272883,0.546732852,0.942138254
0.815874242,0.546828965,0.982177528
0.08047205,0.546846373,0.552735657
0.526591811,0.546993764,0.759276704
0.842560806,0.547013186,1.004555691
0.378537118,0.547036874,0.665236568
0.891544725,0.547084559,1.046017931
0.703003373,0.547126546,0.89082052
0.983493637,0.547203176,1.1254737
0.044225298,0.547298983,0.54908292
0.686287546,0.547321922,0.877810846
0.048406201,0.547414524,0.549550563
0.390169693,0.547655231,0.672427425
0.141313315,0.547676825,0.565614142
0.098572136,0.54800534,0.556800071
0.895996705,0.548099436,1.050344271
0.600604657,0.548131844,0.813126357
0.329440674,0.548230175,0.63959947
0.518508519,0.548353109,0.754680208
0.380045123,0.54848848,0.667288475
0.687289399,0.548622615,0.879405191
0.783186497,0.548740098,0.956293252
0.25269514,0.548756933,0.6041432
0.360190665,0.548771086,0.65641985
0.328639828,0.548866095,0.639732856
0.209040873,0.548905648,0.587363173
0.353472543,0.548936337,0.652896578
0.815113565,0.548962292,0.982735836
0.574378762,0.549017096,0.794563235
0.269432189,0.549031487,0.611579331
0.449302208,0.549081333,0.709480645
0.602094942,0.549083382,0.814868627
0.861058253,0.549132916,1.021258183
0.159182833,0.549340631,0.571939073
0.339345144,0.549463299,0.645805732
0.043818536,0.549561064,0.551305204
0.17517837,0.549633431,0.576874657
0.786071845,0.549659981,0.959184571
0.047409822,0.549660386,0.551701216
0.440955054,0.549688458,0.704697638
0.951342622,0.549737002,1.098755458
0.95272705,0.549853891,1.100012788
0.082024345,0.549875956,0.555960035
0.756300508,0.549888221,0.935076207
0.891975885,0.549952525,1.047887761
0.58369651,0.550027411,0.802017312
0.126755639,0.550386055,0.564793592
0.974978686,0.55067313,1.119742977
0.975752186,0.550713114,1.120436194
0.022256658,0.550720787,0.55117034
0.631389058,0.550757417,0.837845973
0.309247226,0.550937891,0.631796175
0.481097225,0.550940683,0.731430226
0.423785456,0.550981026,0.695107333
0.957531901,0.551064374,1.104780197
0.929033331,0.55108649,1.080184822
0.522285675,0.551107841,0.759277405
0.80284657,0.551182549,0.973840243
0.178281945,0.551182789,0.579298644
0.185233163,0.551211689,0.581502924
0.656696623,0.551215866,0.857373539
0.159381082,0.551257902,0.573835868
0.977649992,0.551422157,1.122437482
0.907417165,0.551543654,1.061888089
0.5678114,0.551561366,0.791599473
0.02356133,0.55160408,0.552107052
0.773335002,0.551794572,0.950012776
0.280593165,0.551846668,0.619085833
0.542995906,0.55184901,0.774197574
0.434256432,0.551888153,0.702252933
0.491977588,0.55191433,0.739358759
0.290484313,0.55201746,0.623782344
0.760590176,0.55214146,0.939871059
0.03451394,0.55222718,0.553304682
0.269478042,0.552229549,0.614472042
0.743370328,0.552290478,0.926080027
0.801559535,0.552538341,0.973548308
0.716378388,0.552829457,0.904885851
0.856820608,0.553075536,1.019820623
0.292347485,0.55346107,0.625928277
0.531800242,0.553497002,0.76757438
0.965197728,0.553627575,1.112703979
0.997568477,0.553656544,1.14091123
0.176035838,0.553707622,0.581016994
0.972793321,0.5537874,1.1193781
0.76456336,0.55379436,0.944057903
0.62579515,0.553855939,0.83568892
0.084475724,0.553893641,0.560298415
0.382538354,0.554036223,0.673269433
0.395432537,0.554423079,0.680993276
0.46214629,0.554427141,0.721781579
0.377622341,0.554448968,0.670829554
0.914833613,0.554508499,1.06976643
0.386299352,0.554673494,0.675936294
0.126082018,0.554716256,0.568864483
0.211681552,0.554821531,0.593831635
0.588368359,0.554844783,0.808721249
0.569699757,0.555063374,0.795394973
0.861137181,0.555285469,1.024645888
0.237183702,0.555314293,0.603846067
0.292358558,0.555344243,0.6275992
0.946070524,0.555546584,1.09712417
0.108062444,0.555551614,0.565963857
0.538766658,0.555609324,0.773932318
0.777874324,0.555714743,0.95598501
0.628406159,0.555945918,0.839029299
0.064944721,0.556051254,0.559831058
0.401015622,0.556065963,0.68558215
0.598975737,0.556070274,0.817304156
0.620716314,0.556118583,0.833400637
0.64511214,0.556168071,0.851758531
0.284819233,0.556205621,0.624889341
0.428509067,0.556245582,0.702160358
0.265853704,0.556321103,0.616580377
0.767298358,0.556346148,0.947769912
0.088001528,0.556350944,0.563267824
0.222117395,0.556401494,0.599098289
0.737415335,0.556773385,0.924001071
0.840220526,0.556883305,1.008012673
0.522920456,0.556938859,0.763954642
0.454266266,0.5569735,0.718733136
0.041106962,0.557093409,0.558607957
0.57934582,0.557158648,0.803783141
0.329293344,0.557262313,0.647283085
0.527851116,0.557533999,0.767770122
0.975497647,0.557559116,1.123595936
0.202892683,0.55758997,0.593356567
0.859089101,0.557656312,1.02421416
0.0950989,0.557673663,0.565724062
0.233450513,0.557706708,0.604595662
0.14600006,0.557719297,0.576512646
0.054571244,0.557833261,0.56049618
0.188554922,0.557854864,0.588859073
0.878820216,0.55786558,1.040931784
0.44284147,0.557904713,0.712296453
0.824785021,0.557937028,0.995773096
0.551964378,0.55798898,0.784867108
0.087690593,0.558231004,0.565076538
0.221993071,0.558336678,0.600850039
0.874400079,0.558397905,1.037489142
0.548145056,0.558525903,0.782568966
0.911742543,0.55859161,1.069251632
0.162802485,0.558605062,0.581845568
0.998977643,0.558717349,1.14460535
0.970358085,0.55886388,1.119787323
0.454983342,0.558900428,0.720679908
0.814324143,0.558908057,0.987675061
0.940320551,0.559055375,1.093958706
0.068017029,0.559072339,0.563194634
0.00914717,0.559211984,0.55928679
0.788627618,0.559262926,0.966803258
0.379404149,0.559267205,0.675816037
0.675121079,0.559363065,0.876741416
0.513747156,0.559408612,0.759522307
0.641500048,0.559449676,0.85117933
0.957851101,0.559470301,1.109272621
0.715987911,0.559510882,0.908675473
0.983267858,0.55961075,1.131361955
0.699150251,0.559650072,0.89555529
0.392576514,0.559687233,0.683641805
0.718866179,0.559750586,0.911092367
0.591027903,0.559956186,0.814165163
0.863269044,0.560028835,1.02901202
0.385036804,0.560183461,0.679749109
0.257311644,0.560220303,0.616486878
0.840800085,0.560543272,1.010521421
0.874486989,0.560576864,1.038736692
0.420292187,0.560661577,0.700704593
0.809275001,0.560735919,0.984556143
0.910206001,0.560787815,1.069092109
0.277596445,0.561030838,0.625951585
0.181737792,0.561044449,0.589745283
0.606865992,0.561089408,0.826503271
0.401411395,0.561094878,0.689897507
0.790044141,0.561120827,0.969033708
0.580456866,0.561188689,0.807380281
0.61972361,0.561256936,0.836102088
0.756653141,0.56131198,0.942122665
0.874689331,0.561370863,1.039335688
0.145593552,0.561449762,0.580020101
0.129142527,0.561483181,0.576143345
0.965009625,0.561488314,1.116473333
0.685405133,0.56156016,0.886075623
0.846750474,0.561602766,1.016063006
0.01164884,0.561768148,0.561888911
0.558416911,0.562096102,0.792326621
0.400318765,0.562116389,0.690094159
0.782423565,0.562145946,0.963428616
0.360914346,0.562192328,0.668071388
0.184601152,0.562265435,0.591793887
0.476138103,0.562267067,0.736784737
0.608550509,0.562292633,0.828557015
0.791399553,0.562358009,0.970855182
0.561857505,0.562444375,0.795001592
0.694377432,0.562821965,0.893828049
0.484649313,0.562853144,0.742757443
0.307039622,0.562916541,0.641208517
0.926196823,0.562941166,1.083855761
0.700616484,0.56300646,0.898799049
0.553438127,0.563008785,0.789476189
0.540229606,0.563021751,0.780282973
0.259282951,0.563058991,0.619889567
0.878779347,0.563099687,1.043711836
0.59405527,0.563122678,0.818540661
0.941857997,0.563261304,1.097433271
0.018555998,0.563297263,0.563602814
0.676165726,0.56333821,0.880085239
0.895966969,0.563405553,1.058386803
0.768953901,0.563545119,0.953348417
0.909842886,0.563558512,1.070239353
0.499571639,0.563590951,0.753131186
0.327039778,0.563630883,0.651640076
0.679256846,0.563632547,0.882650277
0.675035958,0.563691532,0.879443965
0.549749897,0.563716361,0.787401476
0.205305577,0.563769287,0.59998849
0.812180182,0.563848052,0.988716984
0.088435514,0.56384946,0.570742546
0.624141899,0.563904438,0.841154757
0.281788545,0.56404979,0.630521174
0.350015807,0.564138485,0.663900064
0.362469997,0.564201202,0.670602338
0.138461347,0.564217754,0.580958879
0.190347726,0.564331933,0.595569297
0.623116843,0.564344313,0.84068966
0.896001872,0.564364822,1.058927291
0.460814207,0.564408854,0.728633713
0.51433185,0.564670467,0.763799704
0.921768182,0.564872143,1.081081458
0.029868135,0.564964876,0.565753848
0.192239,0.565121835,0.596924217
0.117525992,0.565203342,0.577292973
0.610103661,0.565558984,0.831915525
0.539319039,0.565627482,0.781536611
0.242795113,0.56565758,0.615563129
0.415505852,0.565663436,0.701869102
0.951232285,0.565715075,1.106741346
0.085194523,0.565764515,0.572142984
0.259141787,0.565936177,0.622445357
0.40213672,0.565988892,0.694303513
0.278507825,0.566034339,0.630841883
0.580625185,0.566035461,0.810877148
0.762409534,0.566096993,0.949596811
0.843364436,0.566103139,1.015744227
0.528878507,0.566104726,0.774717391
0.85735006,0.566426933,1.0275644
0.593864745,0.566431732,0.82068279
0.791966571,0.566498569,0.973720533
0.124257822,0.566530953,0.579997695
0.701284967,0.566610457,0.901580842
0.956098593,0.566638568,1.111397223
0.253427755,0.566738378,0.620820438
0.760112161,0.566810466,0.948179625
0.526355832,0.566855332,0.773547302
0.495706242,0.566859158,0.753029869
0.493592954,0.56700708,0.751751976
0.363315565,0.567141902,0.673534065
0.175085252,0.567165696,0.593575414
0.521574344,0.567220607,0.770570576
0.628243261,0.567475707,0.846592153
0.698806058,0.567576296,0.900262605
0.121193491,0.567612684,0.580406773
0.371322074,0.567728878,0.678377595
0.19303652,0.567818612,0.59973417
0.749414547,0.567843797,0.940249297
0.124507117,0.567927692,0.581415416
0.877583553,0.567937892,1.04532595
0.680139801,0.568064439,0.886164406
0.648923479,0.568108683,0.862466902
0.818847979,0.568207382,0.996680311
0.333146706,0.568341465,0.658785813
0.556121429,0.568344002,0.795164102
0.71574822,0.568386555,0.913979645
0.647027615,0.568490932,0.861293605
0.49406487,0.568564695,0.753236954
0.695003964,0.5686257,0.897978673
0.597113348,0.568667052,0.824576598
0.62675717,0.568677564,0.846297065
0.763873035,0.568730935,0.952342843
0.098109099,0.568752348,0.577152172
0.513689699,0.568788915,0.766418904
0.065544349,0.568812402,0.572576292
0.224415876,0.569033735,0.611687728
0.655061298,0.569263539,0.867851532
0.474918725,0.569285175,0.74137265
0.433342166,0.569321769,0.715480754
0.654719259,0.569363504,0.867658981
0.165595695,0.569400402,0.592991359
0.186190805,0.569493735,0.599157851
0.629057898,0.569904579,0.848825699
0.555066178,0.56997615,0.795594918
0.925097608,0.570102441,1.086656513
0.976845932,0.570187679,1.131079999
0.66484383,0.57027072,0.875914386
0.93799149,0.570277882,1.09774537
0.534193445,0.570285053,0.7814011
0.842177687,0.570293894,1.017102936
0.196780523,0.570301833,0.603296573
0.628733505,0.570330286,0.848871283
0.028062461,0.570601417,0.571291063
0.773468657,0.570705048,0.961227348
0.095929949,0.570806471,0.578811353
0.58612451,0.570880027,0.818196765
0.795604461,0.570915395,0.979250145
0.294798702,0.570967513,0.642580871
0.065617814,0.571059628,0.574817186
0.22335546,0.571135099,0.613256034
0.551666609,0.57120106,0.794107485
0.469549852,0.571306376,0.739505266
0.900401394,0.57138872,1.066399427
0.73757923,0.57143952,0.933041395
0.012108253,0.571659227,0.571787444
0.720721798,0.571660547,0.919910697
0.760078737,0.571817182,0.951154338
0.538777002,0.571843212,0.785675071
0.808181902,0.571868906,0.99004648
0.979356854,0.572015231,1.13416986
0.615109191,0.572076765,0.840018536
0.674829817,0.572087476,0.884691676
0.576120428,0.572088673,0.811911447
0.960845457,0.572229714,1.118333957
0.551083616,0.572245045,0.794454242
0.95117648,0.572405625,1.110128324
0.63576947,0.572505172,0.855549526
0.377573068,0.572539712,0.685830259
0.621581913,0.572582841,0.845112527
0.710713097,0.572601481,0.912680427
0.133419865,0.572663443,0.588000238
0.900911311,0.572883406,1.067631298
0.745485406,0.573031127,0.940272919
0.244618338,0.573087996,0.623111533
0.224517175,0.573433742,0.615819956
0.62265125,0.573466708,0.84649787
0.738186944,0.573535601,0.934806423
0.805364595,0.573568707,0.988733125
0.759600669,0.573629868,0.951863647
0.086218212,0.573726155,0.580168321
0.452146046,0.573896669,0.730611685
0.13233112,0.573897823,0.588956906
0.435996485,0.574008062,0.720817724
0.977248183,0.57400918,1.133358085
0.014530025,0.574187977,0.574371792
0.984455332,0.574239404,1.139694343
0.512067016,0.57429571,0.769433682
0.456821932,0.574304713,0.733833892
0.870677377,0.574417707,1.043089065
0.23199885,0.574521346,0.619595225
0.446599804,0.574625612,0.727767806
0.677829568,0.57468702,0.888660843
0.855860193,0.574713724,1.030918297
0.689669179,0.574732693,0.897753443
0.036883736,0.574808135,0.575990279
0.27238222,0.574889576,0.636152575
0.103921558,0.574941584,0.58425809
0.435628391,0.575049223,0.721424774
0.554825465,0.575116105,0.799118158
0.223500403,0.575351771,0.617237466
0.11444821,0.575356334,0.586628762
0.754415217,0.575437463,0.948825902
0.584482138,0.575492193,0.820250348
0.609823261,0.575579763,0.838556184
0.640207196,0.575656051,0.860955947
0.747819109,0.575783273,0.943800719
0.87306863,0.575823638,1.04585931
0.711386058,0.575982592,0.915328394
0.209195925,0.57602635,0.612837084
0.90649314,0.576064867,1.074048669
0.529230261,0.576178378,0.782346593
0.252306987,0.576182563,0.629003309
0.909386127,0.576357833,1.076648262
0.103637064,0.576517786,0.585758823
0.648488596,0.576561783,0.867733224
0.446892035,0.576566081,0.729479908
0.200986043,0.576628973,0.610652407
0.800122064,0.576717867,0.98630564
0.64629998,0.576739053,0.866216832
0.900662212,0.576764802,1.06950926
0.25044732,0.576790259,0.628817035
0.10415554,0.576806431,0.586134827
0.102364162,0.57680688,0.585819595
0.424596362,0.577059772,0.716435657
0.061206574,0.577145652,0.580382071
0.407810526,0.577300876,0.706813785
0.615324605,0.577304027,0.84374422
0.815441693,0.577384044,0.99915839
0.033333359,0.577415521,0.578376864
0.514604697,0.577493242,0.773509172
0.136642854,0.577566262,0.593509947
0.013931062,0.577746468,0.577914402
0.60295047,0.577821774,0.835121112
0.256673344,0.577852851,0.632293542
0.066229724,0.578106485,0.581887863
0.210216693,0.578175118,0.615205271
0.085454041,0.578330247,0.584609501
0.758862294,0.5783385,0.954121272
0.553001298,0.578368004,0.800199965
0.380121887,0.578440062,0.692160064
0.34377127,0.578453991,0.672895018
0.565487107,0.578490346,0.808966469
0.928131532,0.578529546,1.093674803
0.821423154,0.578768277,1.004842633
0.529341294,0.57877212,0.784333712
0.575181128,0.578808987,0.815998268
0.769401549,0.578867217,0.962842665
0.681869181,0.579022486,0.894546041
0.157782933,0.579117967,0.600227518
0.338661912,0.579233975,0.670972346
0.054379489,0.579269125,0.581815992
0.720106215,0.579311567,0.924204984
0.503142825,0.579368924,0.767346761
0.009611929,0.579506035,0.579585743
0.620578376,0.579634138,0.849172099
0.999972862,0.579652376,1.155829833
0.9403723,0.579696959,1.104693907
0.931162445,0.579736165,1.096885372
0.978248173,0.579740862,1.137131898
0.051701001,0.579939192,0.582239178
0.731926386,0.580009213,0.933877359
0.680601226,0.580207147,0.894348009
0.901062798,0.580232523,1.071720088
0.688773669,0.580291465,0.900637192
0.497105354,0.580360979,0.764154827
0.05907988,0.580374158,0.583373462
0.782810575,0.580587466,0.9746149
0.139965557,0.580621679,0.597253624
0.45612848,0.58065343,0.73838445
0.346132374,0.580661538,0.675999587
0.98880741,0.580668675,1.146697957
0.860897062,0.580675686,1.038425734
0.681652871,0.580786066,0.89552392
0.751750803,0.58084717,0.950006687
0.17519703,0.580848582,0.606695208
0.819106092,0.581058031,1.004272486
0.518684701,0.58124855,0.779027404
0.644643325,0.581304136,0.868031978
0.747161014,0.581341097,0.946682129
0.776003154,0.581448927,0.96967198
0.891614112,0.581469863,1.06446368
0.674624866,0.581758869,0.890821021
0.389278202,0.581822292,0.700039069
0.179705939,0.581845337,0.608964877
0.159339196,0.582001773,0.603419459
0.350757454,0.58204367,0.679562819
0.010189675,0.58210426,0.582193438
0.947833573,0.582125,1.112320996
0.011245594,0.582193969,0.582302569
0.234361988,0.58221969,0.627618761
0.126888965,0.582241679,0.595907864
0.847017892,0.582276232,1.027854523
0.201279304,0.582279463,0.616086627
0.998946458,0.582424377,1.15633567
0.012803083,0.582466333,0.582607028
0.246635522,0.582557158,0.632615146
0.640863223,0.582755096,0.866203886
0.509257099,0.58275819,0.773918536
0.77992396,0.582812439,0.973628123
0.772911221,0.582936054,0.968094107
0.314067369,0.582964933,0.662183075
0.792131817,0.58311614,0.98361438
0.869144188,0.583134009,1.046640766
0.432295537,0.583163443,0.72591944
0.258431249,0.583279442,0.637966785
0.847800163,0.583309786,1.02908475
0.376322852,0.583367511,0.694216495
0.228537496,0.583371233,0.626539211
0.653834339,0.583389524,0.876266329
0.689312724,0.583608828,0.903189513
0.486632271,0.583610303,0.759876275
0.117282273,0.583805509,0.595469566
0.31345264,0.583857015,0.662677577
0.514702134,0.584147935,0.778554492
0.679678117,0.584160239,0.896217344
0.518974937,0.584163556,0.781397495
0.893343662,0.584254546,1.067434435
0.323040988,0.58427026,0.667628053
0.985909981,0.584322761,1.146059152
0.099909922,0.584366821,0.592846163
0.768622346,0.584390565,0.965553024
0.645153926,0.584523072,0.870569244
0.175104558,0.584610476,0.610271263
0.937125046,0.584732769,1.104588504
0.63885384,0.584894531,0.866161556
0.363051743,0.584901767,0.688416041
0.67274438,0.584948544,0.891487409
0.735133216,0.585040407,0.939517495
0.840418377,0.585087496,1.024026575
0.797988545,0.585203846,0.989570239
0.431417621,0.585302784,0.72711795
0.257781823,0.585388904,0.639633987
0.484425404,0.585438939,0.759872834
0.46864669,0.585443817,0.749916118
0.522871723,0.585509833,0.784994652
0.044386743,0.585515377,0.587195402
0.622286253,0.585559574,0.85447071
0.433977793,0.585630089,0.728902823
0.064120384,0.585677296,0.589176814
0.088132839,0.585759286,0.592352377
0.306894163,0.585782934,0.661306036
0.198567388,0.585926355,0.618658792
0.421098198,0.586094301,0.721685681
0.313588294,0.586136988,0.664751221
0.154397628,0.586279622,0.606269266
0.93180103,0.586387266,1.100955578
0.00021417,0.586443662,0.586443701
0.933240461,0.586447066,1.102205933
0.727689993,0.586503142,0.934622203
0.345143083,0.586517988,0.680534421
0.540840662,0.586662896,0.79792354
0.870184684,0.586667268,1.049475997
0.517430031,0.586669161,0.782249667
0.242124862,0.586670902,0.634670936
0.173207766,0.586703382,0.611736699
0.994014846,0.586718644,1.15425486
0.696243219,0.586771403,0.910524738
0.832730692,0.58678436,1.018703239
0.14922903,0.586867377,0.605543245
0.262958691,0.587076113,0.643277262
0.530499851,0.587110809,0.791283258
0.185511594,0.587119488,0.615730335
0.76201641,0.587139617,0.961978139
0.581567899,0.587149778,0.82641762
0.919972865,0.587171117,1.091384439
0.747850156,0.587211519,0.950840272
0.113120421,0.587270286,0.598065731
0.870664332,0.587332647,1.050245694
0.571545139,0.587369754,0.819552972
0.942334435,0.58751293,1.11047991
0.681418509,0.587570597,0.899761297
0.689352045,0.587632326,0.905824482
0.068285137,0.587642077,0.591596206
0.595255296,0.587727382,0.83651201
0.535360912,0.58773669,0.795013033
0.623787042,0.587759434,0.857071424
0.383106054,0.587965054,0.701764315
0.004743142,0.588026268,0.588045397
0.029337627,0.588042696,0.588774073
0.747809239,0.588149388,0.951387598
0.212413085,0.58817852,0.625358529
0.236079981,0.588370605,0.63396666
0.248014971,0.588426546,0.63855871
0.551851851,0.588454475,0.80673362
0.802487666,0.58852533,0.995162558
0.001964177,0.588548714,0.588551991
0.194962562,0.588585343,0.620034763
0.089973367,0.588591001,0.595428059
0.639908445,0.588645615,0.869474829
0.787361693,0.588696822,0.983108532
0.453308485,0.588704329,0.743008323
0.643835633,0.588818976,0.872486165
0.780017131,0.58881998,0.977310439
0.303670983,0.58905523,0.662723268
0.08027496,0.589163925,0.594607601
0.184844275,0.589195099,0.617509733
0.362165331,0.589206597,0.691612711
0.006104815,0.589215197,0.589246822
0.342653263,0.589390995,0.68175729
0.090569926,0.589401336,0.596319417
0.067876706,0.589404306,0.593299825
0.017140603,0.589599862,0.589848962
0.694362039,0.589616486,0.910926035
0.813640874,0.58970421,1.004869408
0.361069795,0.590078559,0.691783278
0.953741931,0.590084882,1.121527458
0.640091921,0.590175608,0.870646264
0.579598438,0.590261946,0.827250576
0.80528511,0.590359991,0.998503394
0.129936332,0.590362664,0.604492783
0.68976531,0.590563776,0.908042816
0.620259791,0.590568092,0.856441988
0.861885294,0.590576971,1.044809752
0.79311274,0.590729524,0.988933359
0.64842474,0.59077436,0.877193814
0.858645684,0.590917357,1.042331873
0.109005882,0.591181123,0.601146739
0.446491092,0.591346749,0.740975893
0.010667552,0.591378643,0.591474848
0.308318166,0.591573394,0.667097573
0.042497541,0.591693742,0.593217941
0.845797115,0.591755385,1.032253456
0.064786436,0.591780805,0.595316558
0.927120064,0.591871793,1.099938104
0.096468869,0.591907494,0.599717204
0.57225057,0.591942456,0.823326537
0.620297096,0.591952633,0.857424286
0.199000455,0.591958819,0.624512949
0.918674932,0.591981714,1.092888823
0.095670868,0.59218155,0.599859903
0.779473144,0.592267409,0.978958153
0.795816701,0.592377471,0.992086332
0.712619842,0.592485436,0.926750253
0.502417452,0.592795768,0.777065067
0.360495106,0.592926351,0.693915254
0.831693192,0.592940904,1.021416899
0.301716753,0.59296057,0.665308377
0.742587831,0.593021307,0.950321502
0.499218134,0.593047378,0.775192839
0.310704526,0.593051461,0.669512762
0.746712161,0.593180895,0.953647013
0.867998482,0.593222719,1.051348924
0.806622158,0.593269657,1.001303247
0.412208538,0.593395659,0.722519403
0.106000295,0.593427689,0.602820441
0.202152354,0.593543713,0.627024492
0.78724684,0.593689978,0.986014897
0.00822593,0.593699643,0.593756627
0.607427662,0.593760418,0.849423215
0.856652859,0.593837489,1.042351709
0.006128489,0.594008505,0.594040118
0.122629715,0.594012503,0.606538458
0.31861201,0.59406041,0.674107842
0.473898237,0.594175093,0.760015513
0.050204443,0.594185227,0.596302415
0.511080157,0.594313297,0.783843876
0.497465111,0.594385581,0.775090804
0.464155847,0.594531885,0.754260441
0.567850002,0.594576127,0.822176621
0.097546113,0.5948655,0.602810258
0.371760952,0.594943369,0.701543881
0.23691189,0.595031823,0.640460861
0.073074595,0.595046616,0.599516782
0.886293606,0.595356163,1.067691583
0.55120396,0.595431957,0.811396957
0.100751158,0.595487603,0.603950562
0.461102364,0.595548402,0.753188747
0.570409212,0.595657016,0.824726591
0.302144002,0.595890436,0.668114069
0.269141588,0.595924424,0.653883104
0.862267981,0.595954364,1.048173494
0.847719563,0.596054277,1.036295884
0.989852335,0.596167074,1.155518422
0.462493805,0.596169627,0.754532136
0.847117414,0.596314983,1.035953412
0.068069618,0.596390009,0.600262039
0.218183061,0.596540983,0.635188942
0.961142731,0.596587727,1.131243681
0.000148758,0.59660671,0.596606729
0.368120272,0.596921145,0.701304063
0.245881234,0.596953661,0.645609212
0.995353941,0.596996715,1.160661254
0.28415175,0.597057559,0.661226093
0.558853574,0.597063957,0.817803574
0.389709428,0.59717079,0.713082317
0.658682676,0.59721035,0.889113643
0.513520485,0.597261697,0.787670504
0.721648796,0.597271511,0.936755166
0.340306351,0.597275629,0.687420242
0.210188585,0.597387463,0.633285893
0.908973674,0.597397558,1.08771181
0.958076843,0.597427656,1.129084161
0.711748633,0.597526619,0.92931382
0.757995384,0.597528252,0.965192734
0.057648377,0.597541799,0.600316197
0.763761477,0.597622875,0.969785901
0.542715643,0.597654334,0.807298565
0.288264938,0.597777125,0.663652142
0.678533884,0.597993486,0.90443598
0.720439007,0.598075615,0.936336907
0.561821441,0.598135983,0.820615614
0.905751902,0.598146642,1.085433514
0.019219575,0.598276531,0.598585165
0.949576556,0.598381966,1.122388798
0.993069368,0.598421857,1.159437575
0.617097761,0.598464955,0.859633613
0.259968396,0.598493314,0.652516524
0.132337165,0.59849427,0.612950664
0.721231918,0.598558391,0.937255369
0.123057122,0.598658171,0.611174821
0.358515989,0.598733865,0.697865285
0.900294228,0.598741556,1.081212813
0.27561224,0.598770167,0.659156901
0.807616937,0.599103225,1.005569386
0.494198907,0.599395077,0.776857141
0.281943779,0.599458219,0.662451848
0.967967626,0.599591451,1.138626907
0.66557628,0.59966172,0.895871622
0.619453777,0.599821819,0.862269793
0.031372709,0.599860702,0.600680538
0.476314338,0.599867311,0.765973981
0.442527088,0.599868442,0.745434351
0.994083225,0.600111881,1.161178595
0.047874896,0.600246336,0.60215253
0.220812264,0.600272458,0.639597592
0.423034872,0.600343012,0.734418297
0.537711674,0.600407644,0.805992049
0.945055971,0.60049266,1.11969738
0.022274233,0.600506289,0.60091925
0.787017698,0.600693816,0.990065612
0.063011708,0.600740652,0.604036262
0.707479988,0.600804766,0.928167173
0.580665685,0.600823068,0.835560289
0.65505488,0.600840635,0.888879274
0.092946872,0.600882193,0.608028396
0.944598018,0.600996604,1.119581321
0.644440873,0.601113141,0.881272402
0.081088426,0.601125739,0.606570265
0.606138182,0.601312313,0.853803252
0.535337681,0.601327396,0.805096932
0.997296984,0.601507818,1.16465142
0.940890153,0.601565569,1.116761127
0.659020978,0.601589354,0.892310708
0.942814272,0.601618944,1.11841142
0.672496165,0.60163975,0.902342219
0.023000341,0.601878379,0.602317689
0.582901658,0.601906228,0.83789346
0.705760408,0.601961831,0.927607567
0.15708111,0.602032105,0.622187376
0.080591159,0.602113977,0.607483478
0.982473103,0.602168505,1.152328211
0.136633151,0.602213197,0.617518706
0.500029814,0.60232212,0.782829325
0.479674144,0.602323198,0.769987351
0.75517582,0.602407763,0.966015338
0.67701707,0.602441778,0.906249529
0.529442513,0.602509896,0.802077022
0.855738813,0.602657269,1.04665405
0.314526381,0.602673141,0.679810091
0.181548096,0.602722166,0.629470985
0.581790516,0.602832848,0.837787352
0.427242257,0.602954276,0.738978893
0.187815246,0.603190974,0.631754634
0.834861862,0.603349305,1.030060538
0.3569861,0.603411555,0.701102404
0.561124654,0.603482823,0.824046355
0.169914177,0.603554832,0.627016158
0.004299513,0.603594325,0.603609638
0.658651233,0.604021349,0.893679605
0.091224049,0.604095388,0.610944404
0.962550112,0.604135055,1.136433844
0.761146512,0.60427146,0.97184773
0.715365772,0.604277945,0.936429401
0.975642414,0.604370624,1.147668058
0.588783337,0.604453197,0.843818396
0.852516242,0.60449699,1.045083994
0.455965785,0.604675488,0.757322416
0.211998461,0.604677708,0.64076398
0.527244484,0.60478838,0.802343898
0.262014766,0.605075635,0.659369594
0.360416683,0.605191198,0.704383824
0.65523531,0.605264895,0.892008355
0.908485597,0.605309787,1.091671204
0.250671905,0.606065849,0.655859906
0.344616826,0.606166226,0.697279177
0.109104846,0.606247201,0.615986637
0.737231067,0.606287256,0.95451238
0.114641664,0.606356312,0.617098605
0.776760672,0.606439266,0.985457115
0.778648865,0.606513345,0.986991637
0.964815958,0.606570923,1.139648243
0.593596139,0.606588605,0.848708496
0.663610428,0.606673939,0.899128505
0.243263405,0.606695622,0.65364873
0.31693658,0.606721736,0.684514471
0.684314205,0.606816691,0.914610533
0.173721872,0.606874418,0.631249434
0.275343782,0.606874819,0.666416719
0.102595628,0.606881794,0.61549279
